trace_name,split,trace_p_arrival_sample,trace_s_arrival_sample,trace_sampling_rate_hz,trace_channel,trace_npts,station_code,station_latitude_deg,station_longitude_deg,source_magnitude,source_depth_km,source_distance_km,source_latitude_deg,source_longitude_deg,event_name,preprocess_method,preprocess_highpass_hz
AIC0020602181621,train,1555,2297,100.0,ZNE,6000,AIC002,35.2979,136.9153,4.1,13.0,62.536,35.688,136.418,0602181621,raw-accel,1.0
GIF0240602181621,train,312,1489,100.0,ZNE,6000,GIF024,35.3009,137.387,4.1,13.0,97.743,35.688,136.418,0602181621,raw-accel,1.0
MIE0010602181621,train,796,1527,100.0,ZNE,6000,MIE001,35.1718,136.4943,4.1,13.0,57.83,35.688,136.418,0602181621,raw-accel,1.0
GIF0200602181621,train,1023,1552,100.0,ZNE,6000,GIF020,35.4243,136.7553,4.1,13.0,42.33,35.688,136.418,0602181621,raw-accel,1.0
SIG0060602181621,train,609,1472,100.0,ZNE,6000,SIG006,35.2001,135.921,4.1,13.0,70.52,35.688,136.418,0602181621,raw-accel,1.0
GIF0260602181621,train,1536,1945,100.0,ZNE,6100,GIF026,35.5912,136.7414,4.1,13.0,31.153,35.688,136.418,0602181621,raw-accel,1.0
MIE0040602181621,train,380,1469,100.0,ZNE,6000,MIE004,34.8569,136.4493,4.1,13.0,92.484,35.688,136.418,0602181621,raw-accel,1.0
GIF0210602181621,train,788,1489,100.0,ZNE,6000,GIF021,35.4426,137.0,4.1,13.0,59.311,35.688,136.418,0602181621,raw-accel,1.0
KYT0070602181621,train,597,1558,100.0,ZNE,6000,KYT007,35.3057,135.713,4.1,13.0,76.705,35.688,136.418,0602181621,raw-accel,1.0
GIF0170602181621,train,1270,1627,100.0,ZNE,6000,GIF017,35.487,136.5679,4.1,13.0,26.147,35.688,136.418,0602181621,raw-accel,1.0
GIF0020602181621,train,525,1546,100.0,ZNE,6000,GIF002,36.2734,137.0253,4.1,13.0,85.013,35.688,136.418,0602181621,raw-accel,1.0
TKS0080101252133,train,425,1439,100.0,ZNE,11900,TKS008,33.9344,134.212,4.2,11.0,82.942,34.058,135.099,0101252133,raw-accel,1.0
WKY0010101252133,train,1185,1447,100.0,ZNE,11900,WKY001,34.2288,135.1694,4.2,11.0,20.072,34.058,135.099,0101252133,raw-accel,1.0
TKS0030101252133,train,869,1479,100.0,ZNE,11900,TKS003,33.8716,134.6039,4.2,11.0,50.158,34.058,135.099,0101252133,raw-accel,1.0
WKY0050101252133,train,1011,1487,100.0,ZNE,11900,WKY005,33.8938,135.4883,4.2,11.0,40.285,34.058,135.099,0101252133,raw-accel,1.0
WKY0030101252133,train,1451,1563,100.0,ZNE,11900,WKY003,34.0996,135.116,4.2,11.0,4.885,34.058,135.099,0101252133,raw-accel,1.0
TTR0080010082051,test,1436,1538,100.0,ZNE,12000,TTR008,35.4258,133.3301,5.0,9.0,6.388,35.371,133.309,0010082051,raw-accel,1.0
SMN0020010082051,test,1376,1670,100.0,ZNE,11900,SMN002,35.4714,133.0682,5.0,9.0,24.517,35.371,133.309,0010082051,raw-accel,1.0
OKY0040010082051,test,800,1440,100.0,ZNE,11900,OKY004,34.9579,133.5018,5.0,9.0,49.178,35.371,133.309,0010082051,raw-accel,1.0
SMN0060010082051,test,466,1427,100.0,ZNE,11900,SMN006,35.1942,132.4978,5.0,9.0,76.233,35.371,133.309,0010082051,raw-accel,1.0
SMN0010010082051,test,1148,1397,100.0,ZNE,12000,SMN001,35.5372,133.1612,5.0,9.0,22.826,35.371,133.309,0010082051,raw-accel,1.0
SMN0080010082051,test,278,1447,100.0,ZNE,11900,SMN008,34.8523,132.5308,5.0,9.0,91.334,35.371,133.309,0010082051,raw-accel,1.0
TTR0090010082051,test,1065,1392,100.0,ZNE,11900,TTR009,35.1629,133.3063,5.0,9.0,23.148,35.371,133.309,0010082051,raw-accel,1.0
TTR0070010082051,test,1274,1537,100.0,ZNE,11900,TTR007,35.2826,133.4876,5.0,9.0,18.957,35.371,133.309,0010082051,raw-accel,1.0
OKY0060010082051,test,458,1393,100.0,ZNE,11900,OKY006,35.0684,134.005,5.0,9.0,71.641,35.371,133.309,0010082051,raw-accel,1.0
SMN0160010082051,test,1390,2021,100.0,ZNE,12000,SMN016,35.1957,132.8146,5.0,9.0,48.941,35.371,133.309,0010082051,raw-accel,1.0
HRS0020010082051,test,788,1479,100.0,ZNE,11900,HRS002,34.8951,133.2755,5.0,9.0,53.02,35.371,133.309,0010082051,raw-accel,1.0
OKY0020010082051,test,346,1216,100.0,ZNE,11900,OKY002,35.1787,134.05,5.0,9.0,70.603,35.371,133.309,0010082051,raw-accel,1.0
TTR0050010082051,test,860,1416,100.0,ZNE,11900,TTR005,35.429,133.8253,5.0,9.0,47.252,35.371,133.309,0010082051,raw-accel,1.0
CHB0120603131241,train,1560,2553,100.0,ZNE,7300,CHB012,35.5727,140.3333,4.1,56.0,76.655,36.235,140.098,0603131241,raw-accel,1.0
CHB0110603131241,train,253,1301,100.0,ZNE,6000,CHB011,35.6021,140.5014,4.1,56.0,79.22,36.235,140.098,0603131241,raw-accel,1.0
CHB0070603131241,train,1527,2390,100.0,ZNE,6300,CHB007,35.7234,140.2267,4.1,56.0,58.071,36.235,140.098,0603131241,raw-accel,1.0
SIT0100603131241,train,598,1413,100.0,ZNE,6000,SIT010,35.9065,139.6481,4.1,56.0,54.507,36.235,140.098,0603131241,raw-accel,1.0
IBR0060603131241,train,1080,1757,100.0,ZNE,6000,IBR006,36.369,140.4528,4.1,56.0,35.123,36.235,140.098,0603131241,raw-accel,1.0
IBR0170603131241,train,1590,2357,100.0,ZNE,6700,IBR017,35.9537,140.3194,4.1,56.0,37.079,36.235,140.098,0603131241,raw-accel,1.0
TCG0070603131241,train,788,1541,100.0,ZNE,6000,TCG007,36.5692,139.8861,4.1,56.0,41.732,36.235,140.098,0603131241,raw-accel,1.0
IBR0130603131241,train,1577,2317,100.0,ZNE,6800,IBR013,36.1587,140.4892,4.1,56.0,36.125,36.235,140.098,0603131241,raw-accel,1.0
IBR0050603131241,train,1160,1791,100.0,ZNE,6000,IBR005,36.3851,140.2372,4.1,56.0,20.842,36.235,140.098,0603131241,raw-accel,1.0
IBR0020603131241,train,543,1549,100.0,ZNE,6000,IBR002,36.7061,140.7068,4.1,56.0,75.57,36.235,140.098,0603131241,raw-accel,1.0
FKS0160603131241,train,324,1552,100.0,ZNE,6000,FKS016,37.1228,140.1914,4.1,56.0,99.098,36.235,140.098,0603131241,raw-accel,1.0
CHB0060603131241,train,673,1512,100.0,ZNE,6000,CHB006,35.7801,140.3067,4.1,56.0,53.969,36.235,140.098,0603131241,raw-accel,1.0
SIT0040603131241,train,453,1593,100.0,ZNE,6000,SIT004,36.1179,139.1045,4.1,56.0,90.144,36.235,140.098,0603131241,raw-accel,1.0
IBR0120603131241,train,1461,2093,100.0,ZNE,6800,IBR012,36.1901,140.2869,4.1,56.0,17.672,36.235,140.098,0603131241,raw-accel,1.0
IBR0150603131241,train,793,1505,100.0,ZNE,6000,IBR015,36.0693,139.908,4.1,56.0,25.117,36.235,140.098,0603131241,raw-accel,1.0
IBR0030603131241,train,680,1601,100.0,ZNE,6000,IBR003,36.5915,140.6453,4.1,56.0,63.025,36.235,140.098,0603131241,raw-accel,1.0
TCG0140603131241,train,953,1639,100.0,ZNE,6700,TCG014,36.545,140.1742,4.1,56.0,35.149,36.235,140.098,0603131241,raw-accel,1.0
GNM0090603131241,train,624,1563,100.0,ZNE,6000,GNM009,36.4106,139.3251,4.1,56.0,71.964,36.235,140.098,0603131241,raw-accel,1.0
IBR0040603131241,train,836,1594,100.0,ZNE,6000,IBR004,36.5273,140.4094,4.1,56.0,42.832,36.235,140.098,0603131241,raw-accel,1.0
TCG0100603131241,train,449,1444,100.0,ZNE,6000,TCG010,36.6347,139.4376,4.1,56.0,73.951,36.235,140.098,0603131241,raw-accel,1.0
IBR0070603131241,train,942,1709,100.0,ZNE,6000,IBR007,36.3523,140.5955,4.1,56.0,46.469,36.235,140.098,0603131241,raw-accel,1.0
TCG0060603131241,train,659,1524,100.0,ZNE,6000,TCG006,36.7639,140.1297,4.1,56.0,58.896,36.235,140.098,0603131241,raw-accel,1.0
IBR0110603131241,train,1543,2188,100.0,ZNE,6300,IBR011,36.1251,140.0903,4.1,56.0,12.243,36.235,140.098,0603131241,raw-accel,1.0
SIT0090603131241,train,596,1568,100.0,ZNE,6000,SIT009,35.9032,139.4837,4.1,56.0,66.424,36.235,140.098,0603131241,raw-accel,1.0
IBR0160603131241,train,788,1535,100.0,ZNE,6000,IBR016,35.9112,140.0494,4.1,56.0,36.279,36.235,140.098,0603131241,raw-accel,1.0
GNM0110603131241,train,568,1497,100.0,ZNE,6000,GNM011,36.2914,139.3609,4.1,56.0,66.402,36.235,140.098,0603131241,raw-accel,1.0
EHM0150605282036,train,1011,2151,100.0,ZNE,6400,EHM015,33.6105,132.4814,4.3,80.0,70.168,33.342,131.797,0605282036,raw-accel,1.0
EHM0110605282036,train,537,1605,100.0,ZNE,6000,EHM011,33.4496,132.4336,4.3,80.0,60.315,33.342,131.797,0605282036,raw-accel,1.0
OIT0120605282036,train,582,1613,100.0,ZNE,6000,OIT012,33.0664,131.3734,4.3,80.0,49.938,33.342,131.797,0605282036,raw-accel,1.0
YMG0120605282036,train,294,1551,100.0,ZNE,6000,YMG012,33.9941,131.2181,4.3,80.0,90.18,33.342,131.797,0605282036,raw-accel,1.0
OIT0150605282036,train,687,1722,100.0,ZNE,6000,OIT015,32.9722,131.397,4.3,80.0,55.489,33.342,131.797,0605282036,raw-accel,1.0
OIT0070605282036,train,1494,2370,100.0,ZNE,6400,OIT007,33.4152,131.6148,4.3,80.0,18.779,33.342,131.797,0605282036,raw-accel,1.0
YMG0160605282036,train,1494,2834,100.0,ZNE,6700,YMG016,34.1699,132.1766,4.3,80.0,98.548,33.342,131.797,0605282036,raw-accel,1.0
EHM0100605282036,train,332,1579,100.0,ZNE,6000,EHM010,33.4512,132.6882,4.3,80.0,83.644,33.342,131.797,0605282036,raw-accel,1.0
EHM0130605282036,train,1045,1957,100.0,ZNE,6000,EHM013,33.3924,132.1141,4.3,80.0,29.985,33.342,131.797,0605282036,raw-accel,1.0
OIT0060605282036,train,621,1589,100.0,ZNE,6000,OIT006,33.4244,131.3148,4.3,80.0,45.712,33.342,131.797,0605282036,raw-accel,1.0
MYZ0010605282036,train,320,1596,100.0,ZNE,6000,MYZ001,32.705,131.3089,4.3,80.0,84.213,33.342,131.797,0605282036,raw-accel,1.0
OIT0010605282036,train,1392,2363,100.0,ZNE,6700,OIT001,33.6783,131.5936,4.3,80.0,41.892,33.342,131.797,0605282036,raw-accel,1.0
YMG0080605282036,train,313,1500,100.0,ZNE,6000,YMG008,34.0121,131.4042,4.3,80.0,82.927,33.342,131.797,0605282036,raw-accel,1.0
YMG0170605282036,train,359,1506,100.0,ZNE,6000,YMG017,33.9649,132.1011,4.3,80.0,74.785,33.342,131.797,0605282036,raw-accel,1.0
OIT0140605282036,train,1545,2441,100.0,ZNE,6300,OIT014,33.0656,131.8589,4.3,80.0,31.278,33.342,131.797,0605282036,raw-accel,1.0
YMG0140605282036,train,1490,2675,100.0,ZNE,6100,YMG014,34.0544,131.8077,4.3,80.0,79.244,33.342,131.797,0605282036,raw-accel,1.0
OIT0130605282036,train,959,1852,100.0,ZNE,11900,OIT013,33.0647,131.6328,4.3,80.0,34.421,33.342,131.797,0605282036,raw-accel,1.0
YMG0130605282036,train,390,1565,100.0,ZNE,6000,YMG013,34.031,131.5348,4.3,80.0,80.385,33.342,131.797,0605282036,raw-accel,1.0
YMG0190605282036,train,453,1546,100.0,ZNE,6000,YMG019,33.8388,132.1205,4.3,80.0,62.863,33.342,131.797,0605282036,raw-accel,1.0
MYZ0020605282036,train,1366,2544,100.0,ZNE,6900,MYZ002,32.6978,131.6831,4.3,80.0,72.435,33.342,131.797,0605282036,raw-accel,1.0
OIT0050605282036,train,1462,2546,100.0,ZNE,6000,OIT005,33.4549,131.1142,4.3,80.0,64.635,33.342,131.797,0605282036,raw-accel,1.0
OIT0040605282036,train,1504,2382,100.0,ZNE,6900,OIT004,33.5666,131.7378,4.3,80.0,25.578,33.342,131.797,0605282036,raw-accel,1.0
OIT0030605282036,train,574,1519,100.0,ZNE,6000,OIT003,33.5583,131.4489,4.3,80.0,40.279,33.342,131.797,0605282036,raw-accel,1.0
OIT0160605282036,train,615,1562,100.0,ZNE,6000,OIT016,32.9747,131.9028,4.3,80.0,42.024,33.342,131.797,0605282036,raw-accel,1.0
YMG0180605282036,train,248,1476,100.0,ZNE,6000,YMG018,33.9091,132.3561,4.3,80.0,81.608,33.342,131.797,0605282036,raw-accel,1.0
NAR0030409051907,train,1447,3550,100.0,ZNE,14500,NAR003,34.5169,135.7191,6.9,38.0,192.989,33.031,136.797,0409051907,raw-accel,1.0
TKS0030409051907,train,1380,3722,100.0,ZNE,11600,TKS003,33.8716,134.6039,6.9,38.0,223.966,33.031,136.797,0409051907,raw-accel,1.0
NAR0040409051907,train,1511,3547,100.0,ZNE,12400,NAR004,34.528,135.9512,6.9,38.0,183.95,33.031,136.797,0409051907,raw-accel,1.0
KYT0120409051907,train,1433,3939,100.0,ZNE,10300,KYT012,34.9962,135.8188,6.9,38.0,236.452,33.031,136.797,0409051907,raw-accel,1.0
TKS0040409051907,train,1424,3802,100.0,ZNE,11600,TKS004,33.7749,134.5914,6.9,38.0,220.875,33.031,136.797,0409051907,raw-accel,1.0
KOC0020409051907,train,1508,4191,100.0,ZNE,13200,KOC002,33.2903,134.1681,6.9,38.0,246.469,33.031,136.797,0409051907,raw-accel,1.0
HYG0250409051907,train,1420,3857,100.0,ZNE,11100,HYG025,34.3405,134.9014,6.9,38.0,228.011,33.031,136.797,0409051907,raw-accel,1.0
NAR0090409051907,train,1418,3029,100.0,ZNE,12600,NAR009,33.938,135.7552,6.9,38.0,139.703,33.031,136.797,0409051907,raw-accel,1.0
NAR0070409051907,train,1461,3321,100.0,ZNE,13700,NAR007,34.2213,135.7369,6.9,38.0,164.822,33.031,136.797,0409051907,raw-accel,1.0
AIC0180409051907,train,1357,3330,100.0,ZNE,11000,AIC018,34.6221,137.1078,6.9,38.0,179.287,33.031,136.797,0409051907,raw-accel,1.0
MIE0040409051907,train,1510,3734,100.0,ZNE,18100,MIE004,34.8569,136.4493,6.9,38.0,205.606,33.031,136.797,0409051907,raw-accel,1.0
WKY0130409051907,train,1493,3415,100.0,ZNE,10700,WKY013,34.216,135.586,6.9,38.0,173.063,33.031,136.797,0409051907,raw-accel,1.0
WKY0140409051907,train,1506,3018,100.0,ZNE,12100,WKY014,33.7053,135.6397,6.9,38.0,131.078,33.031,136.797,0409051907,raw-accel,1.0
MIE0090409051907,train,1469,3407,100.0,ZNE,13400,MIE009,34.5788,136.5276,6.9,38.0,173.947,33.031,136.797,0409051907,raw-accel,1.0
WKY0010409051907,train,1481,3643,100.0,ZNE,13100,WKY001,34.2288,135.1694,6.9,38.0,201.165,33.031,136.797,0409051907,raw-accel,1.0
MIE0160409051907,train,1428,2853,100.0,ZNE,13300,MIE016,33.8764,135.9188,6.9,38.0,124.431,33.031,136.797,0409051907,raw-accel,1.0
WKY0080409051907,train,1421,3138,100.0,ZNE,14000,WKY008,33.7289,135.3772,6.9,38.0,153.017,33.031,136.797,0409051907,raw-accel,1.0
MIE0110409051907,train,1430,3218,100.0,ZNE,12200,MIE011,34.4283,136.3329,6.9,38.0,161.236,33.031,136.797,0409051907,raw-accel,1.0
WKY0060409051907,train,1483,3462,100.0,ZNE,13500,WKY006,33.8908,135.1524,6.9,38.0,180.09,33.031,136.797,0409051907,raw-accel,1.0
SIG0090409051907,train,1500,3974,100.0,ZNE,15700,SIG009,35.0051,136.0854,6.9,38.0,229.161,33.031,136.797,0409051907,raw-accel,1.0
NAR0060409051907,train,1558,3412,100.0,ZNE,14400,NAR006,34.3383,135.9541,6.9,38.0,165.01,33.031,136.797,0409051907,raw-accel,1.0
NAR0080409051907,train,1479,3106,100.0,ZNE,12700,NAR008,34.1352,136.0046,6.9,38.0,143.089,33.031,136.797,0409051907,raw-accel,1.0
TKS0010409051907,train,1404,3954,100.0,ZNE,13600,TKS001,34.203,134.6098,6.9,38.0,240.895,33.031,136.797,0409051907,raw-accel,1.0
NAR0010409051907,train,1486,3780,100.0,ZNE,15000,NAR001,34.7154,135.7272,6.9,38.0,211.798,33.031,136.797,0409051907,raw-accel,1.0
KYT0130409051907,train,1456,3877,100.0,ZNE,13200,KYT013,34.8784,135.8047,6.9,38.0,224.948,33.031,136.797,0409051907,raw-accel,1.0
NAR0050409051907,train,1457,3413,100.0,ZNE,13900,NAR005,34.3408,135.6883,6.9,38.0,178.19,33.031,136.797,0409051907,raw-accel,1.0
TKS0020409051907,train,1207,3703,100.0,ZNE,11400,TKS002,34.0438,134.582,6.9,38.0,234.213,33.031,136.797,0409051907,raw-accel,1.0
HYG0230409051907,train,1438,4028,100.0,ZNE,13100,HYG023,34.6444,134.9999,6.9,38.0,244.466,33.031,136.797,0409051907,raw-accel,1.0
AIC0140409051907,train,1568,3783,100.0,ZNE,12900,AIC014,34.8263,137.22,6.9,38.0,203.464,33.031,136.797,0409051907,raw-accel,1.0
MIE0080409051907,train,1449,3555,100.0,ZNE,15100,MIE008,34.6285,136.1073,6.9,38.0,188.764,33.031,136.797,0409051907,raw-accel,1.0
AIC0130409051907,train,1414,3845,100.0,ZNE,10700,AIC013,34.9335,137.5761,6.9,38.0,223.473,33.031,136.797,0409051907,raw-accel,1.0
WKY0070409051907,train,1501,2978,100.0,ZNE,11800,WKY007,33.8375,135.7735,6.9,38.0,130.659,33.031,136.797,0409051907,raw-accel,1.0
MIE0100409051907,train,1429,3243,100.0,ZNE,13400,MIE010,34.4908,136.7334,6.9,38.0,162.475,33.031,136.797,0409051907,raw-accel,1.0
OSK0090409051907,train,1463,3545,100.0,ZNE,11300,OSK009,34.4366,135.5816,6.9,38.0,192.56,33.031,136.797,0409051907,raw-accel,1.0
MIE0170409051907,train,1402,3153,100.0,ZNE,12700,MIE017,34.3624,136.3348,6.9,38.0,154.139,33.031,136.797,0409051907,raw-accel,1.0
MIE0050409051907,train,1431,3681,100.0,ZNE,11900,MIE005,34.7677,136.1151,6.9,38.0,203.164,33.031,136.797,0409051907,raw-accel,1.0
AIC0100409051907,train,1437,3865,100.0,ZNE,13800,AIC010,34.976,137.4236,6.9,38.0,223.916,33.031,136.797,0409051907,raw-accel,1.0
WKY0110409051907,train,1462,2623,100.0,ZNE,12600,WKY011,33.5947,135.946,6.9,38.0,100.935,33.031,136.797,0409051907,raw-accel,1.0
MIE0140409051907,train,1480,2955,100.0,ZNE,12600,MIE014,34.0638,136.1687,6.9,38.0,128.795,33.031,136.797,0409051907,raw-accel,1.0
AIC0080409051907,train,1107,3746,100.0,ZNE,11100,AIC008,35.0977,137.5697,6.9,38.0,240.642,33.031,136.797,0409051907,raw-accel,1.0
WKY0040409051907,train,1477,3346,100.0,ZNE,11000,WKY004,34.0838,135.4313,6.9,38.0,172.437,33.031,136.797,0409051907,raw-accel,1.0
MIE0130409051907,train,1567,3156,100.0,ZNE,14700,MIE013,34.2777,136.4996,6.9,38.0,141.373,33.031,136.797,0409051907,raw-accel,1.0
SZO0250409051907,train,1206,3398,100.0,ZNE,16500,SZO025,34.7194,137.5314,6.9,38.0,199.663,33.031,136.797,0409051907,raw-accel,1.0
MIE0120409051907,train,1398,2932,100.0,ZNE,11900,MIE012,34.2544,136.8232,6.9,38.0,136.096,33.031,136.797,0409051907,raw-accel,1.0
WKY0050409051907,train,1425,3141,100.0,ZNE,12300,WKY005,33.8938,135.4883,6.9,38.0,154.774,33.031,136.797,0409051907,raw-accel,1.0
WKY0020409051907,train,1505,3530,100.0,ZNE,14100,WKY002,34.2755,135.4305,6.9,38.0,187.525,33.031,136.797,0409051907,raw-accel,1.0
MIE0150409051907,train,1522,2851,100.0,ZNE,12600,MIE015,33.8783,136.0822,6.9,38.0,115.245,33.031,136.797,0409051907,raw-accel,1.0
AIC0090409051907,train,1408,3896,100.0,ZNE,15600,AIC009,35.0812,137.1464,6.9,38.0,230.297,33.031,136.797,0409051907,raw-accel,1.0
SIG0110409051907,train,1541,3887,100.0,ZNE,15800,SIG011,34.8779,136.0587,6.9,38.0,216.42,33.031,136.797,0409051907,raw-accel,1.0
MIE0070409051907,train,1517,3589,100.0,ZNE,15500,MIE007,34.651,136.3404,6.9,38.0,185.058,33.031,136.797,0409051907,raw-accel,1.0
WKY0100409051907,train,1354,2895,100.0,ZNE,11900,WKY010,33.5503,135.4972,6.9,38.0,133.94,33.031,136.797,0409051907,raw-accel,1.0
KYT0110409051907,train,1479,4114,100.0,ZNE,14600,KYT011,35.017,135.5638,6.9,38.0,248.426,33.031,136.797,0409051907,raw-accel,1.0
HYG0260409051907,train,1466,4055,100.0,ZNE,10700,HYG026,34.4149,134.7925,6.9,38.0,240.988,33.031,136.797,0409051907,raw-accel,1.0
FKS0180511120602,train,1479,2799,100.0,ZNE,7500,FKS018,37.3961,140.3622,4.6,57.0,110.606,36.483,140.855,0511120602,raw-accel,1.0
FKS0110511120602,train,500,1462,100.0,ZNE,11900,FKS011,37.0911,140.9035,4.6,57.0,67.775,36.483,140.855,0511120602,raw-accel,1.0
FKS0150511120602,train,437,1421,100.0,ZNE,11900,FKS015,37.0217,140.3775,4.6,57.0,73.491,36.483,140.855,0511120602,raw-accel,1.0
FKS0120511120602,train,621,1414,100.0,ZNE,11900,FKS012,36.9069,140.7929,4.6,57.0,47.473,36.483,140.855,0511120602,raw-accel,1.0
IBR0120511120602,train,1387,2287,100.0,ZNE,11900,IBR012,36.1901,140.2869,4.6,57.0,60.434,36.483,140.855,0511120602,raw-accel,1.0
TCG0130511120602,train,1461,2493,100.0,ZNE,11900,TCG013,36.4368,140.0225,4.6,57.0,74.649,36.483,140.855,0511120602,raw-accel,1.0
TCG0140511120602,train,1399,2301,100.0,ZNE,11900,TCG014,36.545,140.1742,4.6,57.0,61.249,36.483,140.855,0511120602,raw-accel,1.0
IBR0070511120602,train,1390,2059,100.0,ZNE,11900,IBR007,36.3523,140.5955,4.6,57.0,27.401,36.483,140.855,0511120602,raw-accel,1.0
TCG0010511120602,train,280,1406,100.0,ZNE,11900,TCG001,36.9417,140.0828,4.6,57.0,85.695,36.483,140.855,0511120602,raw-accel,1.0
TCG0060511120602,train,1416,2395,100.0,ZNE,11900,TCG006,36.7639,140.1297,4.6,57.0,71.89,36.483,140.855,0511120602,raw-accel,1.0
FKS0130511120602,train,1395,2384,100.0,ZNE,11900,FKS013,37.09,140.5563,4.6,57.0,72.568,36.483,140.855,0511120602,raw-accel,1.0
FKS0140511120602,train,551,1416,100.0,ZNE,11900,FKS014,36.8683,140.43,4.6,57.0,57.219,36.483,140.855,0511120602,raw-accel,1.0
FKS0190511120602,train,1402,2931,100.0,ZNE,7500,FKS019,37.603,140.4368,4.6,57.0,129.988,36.483,140.855,0511120602,raw-accel,1.0
FKS0170511120602,train,1341,2550,100.0,ZNE,6900,FKS017,37.2842,140.3689,4.6,57.0,99.053,36.483,140.855,0511120602,raw-accel,1.0
IBR0010511120602,train,1434,2274,100.0,ZNE,11900,IBR001,36.7761,140.3569,4.6,57.0,55.132,36.483,140.855,0511120602,raw-accel,1.0
IBR0080511120602,train,322,1408,100.0,ZNE,11900,IBR008,36.3062,139.9828,4.6,57.0,80.527,36.483,140.855,0511120602,raw-accel,1.0
IBR0060511120602,train,1414,2104,100.0,ZNE,11900,IBR006,36.369,140.4528,4.6,57.0,38.163,36.483,140.855,0511120602,raw-accel,1.0
IBR0190511120602,train,1489,3016,200.0,ZNE,27800,IBR019,36.8808,140.6544,4.6,57.0,47.727,36.483,140.855,0511120602,raw-accel,1.0
TCG0070511120602,train,254,1427,100.0,ZNE,11900,TCG007,36.5692,139.8861,4.6,57.0,87.129,36.483,140.855,0511120602,raw-accel,1.0
IBR0130511120602,train,1474,2268,100.0,ZNE,11900,IBR013,36.1587,140.4892,4.6,57.0,48.741,36.483,140.855,0511120602,raw-accel,1.0
IBR0140511120602,train,1326,2352,100.0,ZNE,11900,IBR014,36.0729,140.1947,4.6,57.0,74.739,36.483,140.855,0511120602,raw-accel,1.0
IBR0050511120602,train,1441,2281,100.0,ZNE,11900,IBR005,36.3851,140.2372,4.6,57.0,56.347,36.483,140.855,0511120602,raw-accel,1.0
IBR0020511120602,train,1387,2050,100.0,ZNE,11900,IBR002,36.7061,140.7068,4.6,57.0,28.123,36.483,140.855,0511120602,raw-accel,1.0
TCG0030511120602,train,1520,2885,100.0,ZNE,7500,TCG003,36.8144,139.7153,4.6,57.0,108.177,36.483,140.855,0511120602,raw-accel,1.0
IBR0030511120602,train,1443,2076,100.0,ZNE,11900,IBR003,36.5915,140.6453,4.6,57.0,22.29,36.483,140.855,0511120602,raw-accel,1.0
IBR0040511120602,train,1414,2134,100.0,ZNE,11900,IBR004,36.5273,140.4094,4.6,57.0,40.142,36.483,140.855,0511120602,raw-accel,1.0
TCG0050511120602,train,253,1390,100.0,ZNE,11900,TCG005,36.8061,139.9264,4.6,57.0,90.327,36.483,140.855,0511120602,raw-accel,1.0
IBR0110511120602,train,1294,2350,100.0,ZNE,7300,IBR011,36.1251,140.0903,4.6,57.0,79.265,36.483,140.855,0511120602,raw-accel,1.0
FKS0090511120602,train,1390,2563,100.0,ZNE,11900,FKS009,37.2778,140.6349,4.6,57.0,90.545,36.483,140.855,0511120602,raw-accel,1.0
MYG0010301051851,train,1418,2457,100.0,ZNE,11900,MYG001,38.9015,141.5684,4.4,99.0,24.837,38.793,141.819,0301051851,raw-accel,1.0
MYG0080301051851,train,1368,2454,100.0,ZNE,11900,MYG008,38.5769,141.4514,4.4,99.0,39.954,38.793,141.819,0301051851,raw-accel,1.0
MYG0060301051851,train,1450,2755,100.0,ZNE,11900,MYG006,38.5801,140.9654,4.4,99.0,77.801,38.793,141.819,0301051851,raw-accel,1.0
IWT0080301051851,train,445,1489,100.0,ZNE,11900,IWT008,39.0815,141.7083,4.4,99.0,33.488,38.793,141.819,0301051851,raw-accel,1.0
MYG0130301051851,train,1377,2831,100.0,ZNE,11900,MYG013,38.2663,140.9293,4.4,99.0,97.081,38.793,141.819,0301051851,raw-accel,1.0
IWT0130301051851,train,1437,2640,100.0,ZNE,11900,IWT013,39.3367,141.5378,4.4,99.0,65.167,38.793,141.819,0301051851,raw-accel,1.0
MYG0120301051851,train,1474,2848,100.0,ZNE,11900,MYG012,38.3233,141.0272,4.4,99.0,86.441,38.793,141.819,0301051851,raw-accel,1.0
MYG0070301051851,train,264,1461,100.0,ZNE,11900,MYG007,38.5876,141.2506,4.4,99.0,54.378,38.793,141.819,0301051851,raw-accel,1.0
IWT0090301051851,train,1399,2507,100.0,ZNE,11900,IWT009,39.0187,141.4031,4.4,99.0,43.887,38.793,141.819,0301051851,raw-accel,1.0
IWT0070301051851,train,1334,2448,100.0,ZNE,11900,IWT007,39.2701,141.8561,4.4,99.0,53.163,38.793,141.819,0301051851,raw-accel,1.0
MYG0030301051851,train,1411,2526,100.0,ZNE,11900,MYG003,38.7348,141.3106,4.4,99.0,44.565,38.793,141.819,0301051851,raw-accel,1.0
MYG0040301051851,train,1396,2633,100.0,ZNE,12000,MYG004,38.7292,141.0217,4.4,99.0,69.513,38.793,141.819,0301051851,raw-accel,1.0
MYG0110301051851,train,1380,2569,100.0,ZNE,11900,MYG011,38.2972,141.5043,4.4,99.0,61.567,38.793,141.819,0301051851,raw-accel,1.0
MYG0100301051851,train,1414,2623,100.0,ZNE,11900,MYG010,38.4282,141.2809,4.4,99.0,61.916,38.793,141.819,0301051851,raw-accel,1.0
